ID	Node1	Node2	Length	Diameter	Roughness	MinorLoss	Status
LINK-6669	JUNCTION-4663	JUNCTION-4664	343.000000	12.000000	140	0.000000	Open	
LINK-6670	JUNCTION-4653	JUNCTION-4663	476.500000	12.000000	140	0.000000	Open	
LINK-6671	JUNCTION-4665	JUNCTION-3941	321.300000	6.000000	140	0.000000	Open	
LINK-6672	JUNCTION-4666	JUNCTION-4665	47.900000	6.000000	140	0.000000	Open	
LINK-6673	JUNCTION-4666	JUNCTION-3940	271.100000	6.000000	140	0.000000	Open	
LINK-6674	JUNCTION-4667	JUNCTION-4666	437.600000	6.000000	140	0.000000	Open	
LINK-6675	JUNCTION-4668	JUNCTION-4669	182.600000	6.000000	140	0.000000	Open	
LINK-6676	JUNCTION-4668	JUNCTION-4670	217.700000	6.000000	140	0.000000	Open	
LINK-6677	JUNCTION-3938	JUNCTION-4670	368.800000	6.000000	140	0.000000	Open	
LINK-6678	JUNCTION-4950	JUNCTION-4961	488.900000	6.000000	140	0.000000	Open	
LINK-6679	JUNCTION-7970	JUNCTION-4672	139.100000	8.000000	140	0.000000	Open	
LINK-6680	JUNCTION-4673	JUNCTION-7970	340.600000	8.000000	140	0.000000	Open	
LINK-6681	JUNCTION-3966	JUNCTION-3944	269.300000	6.000000	140	0.000000	Open	
LINK-6682	JUNCTION-3944	JUNCTION-4674	153.100000	6.000000	140	0.000000	Open	
LINK-6683	JUNCTION-4674	JUNCTION-4675	417.800000	6.000000	140	0.000000	Open	
LINK-6684	JUNCTION-4676	JUNCTION-4675	12.000000	6.000000	140	0.000000	Open	
LINK-6685	JUNCTION-4670	JUNCTION-4676	11.300000	6.000000	140	0.000000	Open	
LINK-6686	JUNCTION-4669	JUNCTION-4677	565.800000	6.000000	140	0.000000	Open	
LINK-6687	JUNCTION-4677	JUNCTION-3959	276.100000	6.000000	140	0.000000	Open	
LINK-6688	JUNCTION-4678	JUNCTION-4679	287.600000	6.000000	140	0.000000	Open	
LINK-6689	JUNCTION-4972	JUNCTION-4983	308.000000	6.000000	140	0.000000	Open	
LINK-6690	JUNCTION-4680	JUNCTION-4681	285.100000	6.000000	140	0.000000	Open	
LINK-6691	JUNCTION-4684	JUNCTION-4685	766.000000	16.000000	140	0.000000	Open	
LINK-6692	JUNCTION-4686	JUNCTION-4687	673.700000	8.000000	140	0.000000	Open	
LINK-6693	JUNCTION-4654	JUNCTION-4688	928.300000	6.000000	140	0.000000	Open	
LINK-6694	JUNCTION-4689	JUNCTION-4688	579.000000	6.000000	140	0.000000	Open	
LINK-6695	JUNCTION-4690	JUNCTION-9354	156.000000	2.000000	140	0.000000	Open	
LINK-6696	JUNCTION-4691	JUNCTION-4690	331.800000	2.000000	140	0.000000	Open	
LINK-6697	JUNCTION-4692	JUNCTION-4693	571.700000	2.000000	140	0.000000	Open	
LINK-6698	JUNCTION-4695	JUNCTION-4692	647.600000	4.000000	140	0.000000	Open	
LINK-6699	JUNCTION-4696	JUNCTION-4697	290.900000	12.000000	140	0.000000	Open	
LINK-6700	JUNCTION-4961	JUNCTION-4994	381.800000	6.000000	140	0.000000	Open	
LINK-6701	JUNCTION-4698	JUNCTION-4696	506.500000	12.000000	140	0.000000	Open	
LINK-6702	JUNCTION-4408	JUNCTION-4699	105.400000	6.000000	140	0.000000	Open	
LINK-6703	JUNCTION-4700	JUNCTION-4701	271.100000	4.000000	140	0.000000	Open	
LINK-6704	JUNCTION-4699	JUNCTION-4701	46.300000	6.000000	140	0.000000	Open	
LINK-6705	JUNCTION-4699	JUNCTION-4702	337.800000	8.000000	140	0.000000	Open	
LINK-6706	JUNCTION-4703	JUNCTION-4700	234.600000	6.000000	140	0.000000	Open	
LINK-6707	JUNCTION-4704	JUNCTION-4702	634.800000	8.000000	140	0.000000	Open	
LINK-6708	JUNCTION-4706	JUNCTION-4703	343.400000	6.000000	140	0.000000	Open	
LINK-6709	JUNCTION-4706	JUNCTION-4707	263.900000	6.000000	140	0.000000	Open	
LINK-6710	JUNCTION-4704	JUNCTION-4708	461.000000	8.000000	140	0.000000	Open	
LINK-6711	JUNCTION-5005	JUNCTION-4994	299.500000	6.000000	140	0.000000	Open	
LINK-6712	JUNCTION-4707	JUNCTION-4709	313.700000	6.000000	140	0.000000	Open	
LINK-6713	JUNCTION-4709	JUNCTION-4708	11.300000	24.000000	140	0.000000	Open	
LINK-6714	JUNCTION-4710	JUNCTION-2179	301.400000	4.000000	140	0.000000	Open	
LINK-6715	JUNCTION-11712	JUNCTION-4711	153.300000	2.000000	140	0.000000	Open	
LINK-6716	JUNCTION-11646	JUNCTION-1797	628.100000	6.000000	140	0.000000	Open	
LINK-6717	JUNCTION-4712	JUNCTION-4713	501.400000	8.000000	140	0.000000	Open	
LINK-6718	JUNCTION-4713	JUNCTION-4714	264.600000	8.000000	140	0.000000	Open	
LINK-6719	JUNCTION-4715	JUNCTION-4714	232.900000	8.000000	140	0.000000	Open	
LINK-6720	JUNCTION-4714	JUNCTION-1357	189.100000	6.000000	140	0.000000	Open	
LINK-6721	JUNCTION-4717	JUNCTION-4712	17.800000	8.000000	140	0.000000	Open	
LINK-6722	JUNCTION-4961	JUNCTION-4972	145.800000	6.000000	140	0.000000	Open	
LINK-6723	JUNCTION-4718	JUNCTION-4719	134.300000	6.000000	140	0.000000	Open	
LINK-6724	JUNCTION-4720	JUNCTION-4721	719.200000	20.000000	140	0.000000	Open	
LINK-6725	JUNCTION-4722	JUNCTION-1727	262.100000	6.000000	140	0.000000	Open	
LINK-6726	JUNCTION-4723	JUNCTION-4406	211.400000	8.000000	140	0.000000	Open	
LINK-6727	JUNCTION-4723	JUNCTION-4717	17.200000	8.000000	140	0.000000	Open	
LINK-6728	JUNCTION-4724	JUNCTION-4725	242.700000	24.000000	140	0.000000	Open	
LINK-6729	JUNCTION-4724	JUNCTION-4726	259.400000	24.000000	140	0.000000	Open	
LINK-6730	JUNCTION-4728	JUNCTION-4720	163.200000	24.000000	140	0.000000	Open	
LINK-6731	JUNCTION-4728	JUNCTION-1786	500.600000	24.000000	140	0.000000	Open	
LINK-6732	JUNCTION-11735	JUNCTION-4720	1212.600000	30.000000	140	0.000000	Open	
LINK-6733	JUNCTION-4972	JUNCTION-5017	241.400000	6.000000	140	0.000000	Open	
LINK-6734	JUNCTION-4729	JUNCTION-4395	212.300000	2.000000	140	0.000000	Open	
LINK-6735	JUNCTION-4723	JUNCTION-4730	333.700000	8.000000	140	0.000000	Open	
LINK-6736	JUNCTION-4731	JUNCTION-4730	567.900000	8.000000	140	0.000000	Open	
LINK-6737	JUNCTION-4393	JUNCTION-4731	580.200000	8.000000	140	0.000000	Open	
LINK-6738	JUNCTION-4732	JUNCTION-4733	555.900000	6.000000	140	0.000000	Open	
LINK-6739	JUNCTION-4734	JUNCTION-4735	417.900000	4.000000	140	0.000000	Open	
LINK-6740	JUNCTION-4734	JUNCTION-4697	203.100000	8.000000	140	0.000000	Open	
LINK-6741	JUNCTION-2073	JUNCTION-3903	59.900000	12.000000	140	0.000000	Open	
LINK-6742	JUNCTION-4736	JUNCTION-3893	248.500000	8.000000	140	0.000000	Open	
LINK-6743	JUNCTION-3902	JUNCTION-4736	294.700000	8.000000	140	0.000000	Open	
LINK-6744	JUNCTION-5028	JUNCTION-4894	445.700000	10.000000	140	0.000000	Open	
LINK-6745	JUNCTION-5774	JUNCTION-3902	174.300000	12.000000	140	0.000000	Open	
LINK-6746	JUNCTION-4094	JUNCTION-4737	324.500000	16.000000	140	0.000000	Open	
LINK-6747	JUNCTION-4739	JUNCTION-4740	471.800000	16.000000	140	0.000000	Open	
LINK-6748	JUNCTION-4083	JUNCTION-4739	275.700000	16.000000	140	0.000000	Open	
LINK-6749	JUNCTION-4741	JUNCTION-4130	1320.600000	8.000000	140	0.000000	Open	
LINK-6750	JUNCTION-4742	JUNCTION-4743	231.800000	8.000000	140	0.000000	Open	
LINK-6751	JUNCTION-4742	JUNCTION-4744	1024.200000	8.000000	140	0.000000	Open	
LINK-6752	JUNCTION-4745	JUNCTION-4746	117.600000	8.000000	140	0.000000	Open	
LINK-6753	JUNCTION-4747	JUNCTION-4745	416.400000	8.000000	140	0.000000	Open	
LINK-6754	JUNCTION-4748	JUNCTION-4750	846.300000	8.000000	140	0.000000	Open	
LINK-6755	JUNCTION-5039	JUNCTION-5050	367.300000	6.000000	140	0.000000	Open	
LINK-6756	JUNCTION-4149	JUNCTION-4748	158.800000	8.000000	140	0.000000	Open	
LINK-6757	JUNCTION-4751	JUNCTION-4752	318.800000	6.000000	140	0.000000	Open	
LINK-6758	JUNCTION-4753	JUNCTION-4754	215.900000	6.000000	140	0.000000	Open	
LINK-6759	JUNCTION-4135	JUNCTION-4755	437.400000	6.000000	140	0.000000	Open	
LINK-6760	JUNCTION-4755	JUNCTION-4753	489.600000	6.000000	140	0.000000	Open	
LINK-6761	JUNCTION-4756	JUNCTION-4757	549.300000	8.000000	140	0.000000	Open	
LINK-6762	JUNCTION-4758	JUNCTION-4759	183.300000	6.000000	140	0.000000	Open	
LINK-6763	JUNCTION-4756	JUNCTION-4758	310.500000	6.000000	140	0.000000	Open	
LINK-6764	JUNCTION-4761	JUNCTION-4756	251.700000	8.000000	140	0.000000	Open	
LINK-6765	JUNCTION-4762	JUNCTION-4763	149.400000	8.000000	140	0.000000	Open	
LINK-6766	JUNCTION-4939	JUNCTION-5061	376.000000	6.000000	140	0.000000	Open	
LINK-6767	JUNCTION-4764	JUNCTION-4022	234.800000	6.000000	140	0.000000	Open	
LINK-6768	JUNCTION-4039	JUNCTION-4765	388.900000	8.000000	140	0.000000	Open	
LINK-6769	JUNCTION-4039	JUNCTION-4766	400.300000	8.000000	140	0.000000	Open	
LINK-6770	JUNCTION-4767	JUNCTION-4131	33.400000	8.000000	140	0.000000	Open	
LINK-6771	JUNCTION-4133	JUNCTION-4767	186.600000	8.000000	140	0.000000	Open	
LINK-6772	JUNCTION-4743	JUNCTION-4449	79.500000	8.000000	140	0.000000	Open	
LINK-6773	JUNCTION-4768	JUNCTION-4742	570.200000	4.000000	140	0.000000	Open	
LINK-6774	JUNCTION-4769	JUNCTION-4770	390.200000	8.000000	140	0.000000	Open	
LINK-6775	JUNCTION-4772	JUNCTION-4769	105.200000	8.000000	140	0.000000	Open	
LINK-6776	JUNCTION-4772	JUNCTION-4769	45.900000	8.000000	140	0.000000	Open	
LINK-6777	JUNCTION-5016	JUNCTION-5127	456.900000	10.000000	140	0.000000	Open	
LINK-6778	JUNCTION-5061	JUNCTION-4950	339.100000	6.000000	140	0.000000	Open	
LINK-6779	JUNCTION-4483	JUNCTION-4773	564.900000	20.000000	140	0.000000	Open	
LINK-6780	JUNCTION-3950	JUNCTION-4483	411.900000	20.000000	140	0.000000	Open	
LINK-6781	JUNCTION-4774	JUNCTION-4775	351.800000	24.000000	140	0.000000	Open	
LINK-6782	JUNCTION-4776	JUNCTION-4775	160.300000	8.000000	140	0.000000	Open	
LINK-6783	JUNCTION-4775	JUNCTION-4777	172.000000	24.000000	140	0.000000	Open	
LINK-6784	JUNCTION-4778	JUNCTION-4779	30.900000	8.000000	140	0.000000	Open	
LINK-6785	JUNCTION-4776	JUNCTION-4779	62.600000	8.000000	140	0.000000	Open	
LINK-6786	JUNCTION-4778	JUNCTION-4780	251.600000	2.500000	140	0.000000	Open	
LINK-6787	JUNCTION-4776	JUNCTION-4778	107.100000	2.500000	140	0.000000	Open	
LINK-6788	JUNCTION-4781	JUNCTION-4779	387.200000	8.000000	140	0.000000	Open	
LINK-6789	JUNCTION-5072	JUNCTION-5083	531.600000	4.000000	140	0.000000	Open	
LINK-6790	JUNCTION-4783	JUNCTION-4784	324.700000	12.000000	140	0.000000	Open	
LINK-6791	JUNCTION-4785	JUNCTION-4786	475.800000	6.000000	140	0.000000	Open	
LINK-6792	JUNCTION-4278	JUNCTION-4783	226.900000	8.000000	140	0.000000	Open	
LINK-6793	JUNCTION-4783	JUNCTION-4262	325.400000	12.000000	140	0.000000	Open	
LINK-6794	JUNCTION-4787	JUNCTION-4788	488.800000	10.000000	140	0.000000	Open	
LINK-6795	JUNCTION-4789	JUNCTION-4788	153.100000	8.000000	140	0.000000	Open	
LINK-6796	JUNCTION-4790	JUNCTION-4446	253.200000	8.000000	140	0.000000	Open	
LINK-6797	JUNCTION-4448	JUNCTION-4790	27.600000	8.000000	140	0.000000	Open	
LINK-6798	JUNCTION-4791	JUNCTION-4422	450.000000	6.000000	140	0.000000	Open	
LINK-6799	JUNCTION-4019	JUNCTION-4792	154.800000	6.000000	140	0.000000	Open	
LINK-6800	JUNCTION-5094	JUNCTION-5105	186.500000	6.000000	140	0.000000	Open	
LINK-6801	JUNCTION-4796	JUNCTION-4411	391.300000	6.000000	140	0.000000	Open	
LINK-6802	JUNCTION-4015	JUNCTION-4792	94.100000	6.000000	140	0.000000	Open	
LINK-6803	JUNCTION-4796	JUNCTION-4797	281.600000	6.000000	140	0.000000	Open	
LINK-6804	JUNCTION-4797	JUNCTION-4015	176.400000	6.000000	140	0.000000	Open	
LINK-6805	JUNCTION-4798	JUNCTION-4799	266.500000	20.000000	140	0.000000	Open	
LINK-6806	JUNCTION-4800	JUNCTION-4801	245.800000	8.000000	140	0.000000	Open	
LINK-6807	JUNCTION-4802	JUNCTION-4803	405.900000	6.000000	140	0.000000	Open	
LINK-6808	JUNCTION-4804	JUNCTION-4805	302.900000	6.000000	140	0.000000	Open	
LINK-6809	JUNCTION-4807	JUNCTION-3872	413.400000	8.000000	140	0.000000	Open	
LINK-6810	JUNCTION-3883	JUNCTION-4808	233.000000	8.000000	140	0.000000	Open	
LINK-6811	JUNCTION-5116	JUNCTION-5094	433.200000	4.000000	140	0.000000	Open	
LINK-6812	JUNCTION-4809	JUNCTION-4810	296.400000	4.000000	140	0.000000	Open	
LINK-6813	JUNCTION-4810	JUNCTION-4744	412.800000	4.000000	140	0.000000	Open	
LINK-6814	JUNCTION-4811	JUNCTION-4812	460.300000	8.000000	140	0.000000	Open	
LINK-6815	JUNCTION-4813	JUNCTION-4811	184.900000	6.000000	140	0.000000	Open	
LINK-6816	JUNCTION-4757	JUNCTION-4814	335.200000	8.000000	140	0.000000	Open	
LINK-6817	JUNCTION-4815	JUNCTION-4814	393.300000	6.000000	140	0.000000	Open	
LINK-6818	JUNCTION-4816	JUNCTION-3924	154.800000	6.000000	140	0.000000	Open	
LINK-6819	JUNCTION-4818	JUNCTION-4816	170.400000	6.000000	140	0.000000	Open	
LINK-6820	JUNCTION-4132	JUNCTION-4819	450.400000	6.000000	140	0.000000	Open	
LINK-6821	JUNCTION-4819	JUNCTION-4820	371.100000	6.000000	140	0.000000	Open	
LINK-6822	JUNCTION-5083	JUNCTION-5094	387.200000	6.000000	140	0.000000	Open	
LINK-6823	JUNCTION-4820	JUNCTION-4818	665.300000	6.000000	140	0.000000	Open	
LINK-6824	JUNCTION-4821	JUNCTION-4822	247.700000	8.000000	140	0.000000	Open	
LINK-6825	JUNCTION-4822	JUNCTION-3892	542.500000	8.000000	140	0.000000	Open	
LINK-6826	JUNCTION-4737	JUNCTION-4449	101.800000	16.000000	140	0.000000	Open	
LINK-6827	JUNCTION-4130	JUNCTION-4737	122.400000	16.000000	140	0.000000	Open	
LINK-6828	JUNCTION-4132	JUNCTION-4823	398.400000	8.000000	140	0.000000	Open	
LINK-6829	JUNCTION-4824	JUNCTION-4825	58.200000	8.000000	140	0.000000	Open	
LINK-6830	JUNCTION-4823	JUNCTION-4824	176.300000	8.000000	140	0.000000	Open	
LINK-6831	JUNCTION-4814	JUNCTION-4527	159.000000	8.000000	140	0.000000	Open	
LINK-6832	JUNCTION-4826	JUNCTION-4563	162.400000	6.000000	140	0.000000	Open	
LINK-6833	JUNCTION-5128	JUNCTION-5139	212.800000	6.000000	140	0.000000	Open	
LINK-6834	JUNCTION-4567	JUNCTION-4826	257.100000	6.000000	140	0.000000	Open	
LINK-6835	JUNCTION-4430	JUNCTION-4796	224.700000	6.000000	140	0.000000	Open	
LINK-6836	JUNCTION-4827	JUNCTION-4743	210.000000	8.000000	140	0.000000	Open	
LINK-6837	JUNCTION-4829	JUNCTION-4830	204.500000	6.000000	140	0.000000	Open	
LINK-6838	JUNCTION-4831	JUNCTION-4832	474.900000	6.000000	140	0.000000	Open	
LINK-6839	JUNCTION-4833	JUNCTION-4834	365.600000	4.000000	140	0.000000	Open	
LINK-6840	JUNCTION-4835	JUNCTION-4836	153.300000	8.000000	140	0.000000	Open	
LINK-6841	JUNCTION-4836	JUNCTION-4837	203.000000	12.000000	140	0.000000	Open	
LINK-6842	JUNCTION-4838	JUNCTION-4840	255.700000	12.000000	140	0.000000	Open	
LINK-6843	JUNCTION-4805	JUNCTION-4740	38.400000	6.000000	140	0.000000	Open	
LINK-6844	JUNCTION-5150	JUNCTION-5128	1050.700000	6.000000	140	0.000000	Open	
LINK-6845	JUNCTION-4841	JUNCTION-4842	573.600000	12.000000	140	0.000000	Open	
LINK-6846	JUNCTION-4841	JUNCTION-4843	145.400000	12.000000	140	0.000000	Open	
LINK-6847	JUNCTION-4844	JUNCTION-4841	187.600000	12.000000	140	0.000000	Open	
LINK-6848	JUNCTION-4845	JUNCTION-4846	182.600000	4.000000	140	0.000000	Open	
LINK-6849	JUNCTION-4159	JUNCTION-4847	373.200000	12.000000	140	0.000000	Open	
LINK-6850	JUNCTION-4848	JUNCTION-4847	42.500000	12.000000	140	0.000000	Open	
LINK-6851	JUNCTION-4849	JUNCTION-4848	27.500000	12.000000	140	0.000000	Open	
LINK-6852	JUNCTION-4851	JUNCTION-4852	260.900000	2.000000	140	0.000000	Open	
LINK-6853	JUNCTION-4853	JUNCTION-4854	311.400000	4.000000	140	0.000000	Open	
LINK-6854	JUNCTION-4855	JUNCTION-4856	317.500000	4.000000	140	0.000000	Open	
LINK-6855	JUNCTION-5161	JUNCTION-4283	1168.800000	24.000000	140	0.000000	Open	
LINK-6856	JUNCTION-4857	JUNCTION-4858	497.300000	2.000000	140	0.000000	Open	
LINK-6857	JUNCTION-4859	JUNCTION-4857	357.400000	4.000000	140	0.000000	Open	
LINK-6858	JUNCTION-4859	JUNCTION-4860	606.600000	6.000000	140	0.000000	Open	
LINK-6859	JUNCTION-4858	JUNCTION-4860	375.000000	2.000000	140	0.000000	Open	
LINK-6860	JUNCTION-4385	JUNCTION-4862	52.600000	10.000000	140	0.000000	Open	
LINK-6861	JUNCTION-4770	JUNCTION-4813	35.200000	6.000000	140	0.000000	Open	
LINK-6862	JUNCTION-1438	JUNCTION-1246	151.200000	4.000000	140	0.000000	Open	
LINK-6863	JUNCTION-4863	JUNCTION-4338	14.600000	6.000000	140	0.000000	Open	
LINK-6864	JUNCTION-4864	JUNCTION-4431	219.900000	10.000000	140	0.000000	Open	
LINK-6865	JUNCTION-4863	JUNCTION-4864	283.700000	10.000000	140	0.000000	Open	
LINK-6866	JUNCTION-3983	JUNCTION-5172	723.300000	8.000000	140	0.000000	Open	
LINK-6867	JUNCTION-4021	JUNCTION-4863	255.800000	10.000000	140	0.000000	Open	
LINK-6868	JUNCTION-4019	JUNCTION-4865	191.500000	4.000000	140	0.000000	Open	
LINK-6869	JUNCTION-4019	JUNCTION-4866	388.000000	6.000000	140	0.000000	Open	
LINK-6870	JUNCTION-4866	JUNCTION-4867	164.900000	2.000000	140	0.000000	Open	
LINK-6871	JUNCTION-4766	JUNCTION-4843	476.500000	8.000000	140	0.000000	Open	
LINK-6872	JUNCTION-4868	JUNCTION-4869	384.600000	4.000000	140	0.000000	Open	
LINK-6873	JUNCTION-4842	JUNCTION-4870	352.800000	12.000000	140	0.000000	Open	
LINK-6874	JUNCTION-4871	JUNCTION-4873	256.700000	12.000000	140	0.000000	Open	
LINK-6875	JUNCTION-4870	JUNCTION-4871	221.100000	12.000000	140	0.000000	Open	
LINK-6876	JUNCTION-4874	JUNCTION-4843	365.100000	12.000000	140	0.000000	Open	
LINK-6877	JUNCTION-5181	JUNCTION-5183	420.700000	8.000000	140	0.000000	Open	
LINK-6878	JUNCTION-4874	JUNCTION-4875	581.300000	12.000000	140	0.000000	Open	
LINK-6879	JUNCTION-4875	JUNCTION-4876	347.600000	12.000000	140	0.000000	Open	
LINK-6880	JUNCTION-4877	JUNCTION-4878	1092.300000	6.000000	140	0.000000	Open	
LINK-6881	JUNCTION-4879	JUNCTION-4880	906.900000	6.000000	140	0.000000	Open	
LINK-6882	JUNCTION-4881	JUNCTION-4882	734.600000	8.000000	140	0.000000	Open	
LINK-6883	JUNCTION-4884	JUNCTION-4885	268.200000	6.000000	140	0.000000	Open	
LINK-6884	JUNCTION-11350	JUNCTION-169	712.500000	6.000000	140	0.000000	Open	
LINK-6885	JUNCTION-4886	JUNCTION-4887	617.300000	12.000000	140	0.000000	Open	
LINK-6886	JUNCTION-4888	JUNCTION-4886	431.200000	12.000000	140	0.000000	Open	
LINK-6887	JUNCTION-4889	JUNCTION-4877	484.880258	6.000000	140	0.000000	Open	
LINK-6888	JUNCTION-5209	JUNCTION-5318	378.600000	6.000000	140	0.000000	Open	
LINK-6889	JUNCTION-5191	JUNCTION-5105	644.000000	6.000000	140	0.000000	Open	
LINK-6890	JUNCTION-4890	JUNCTION-4180	362.700000	12.000000	140	0.000000	Open	
LINK-6891	JUNCTION-4891	JUNCTION-4892	256.600000	12.000000	140	0.000000	Open	
LINK-6892	JUNCTION-4893	JUNCTION-4895	384.400000	6.000000	140	0.000000	Open	
LINK-6893	JUNCTION-4126	JUNCTION-4896	397.000000	6.000000	140	0.000000	Open	
LINK-6894	JUNCTION-4896	JUNCTION-4897	662.400000	6.000000	140	0.000000	Open	
LINK-6895	JUNCTION-4898	JUNCTION-4899	171.400000	8.000000	140	0.000000	Open	
LINK-6896	JUNCTION-4900	JUNCTION-4901	272.400000	6.000000	140	0.000000	Open	
LINK-6897	JUNCTION-4902	JUNCTION-4903	242.600000	6.000000	140	0.000000	Open	
LINK-6898	JUNCTION-4903	JUNCTION-4904	188.100000	6.000000	140	0.000000	Open	
LINK-6899	JUNCTION-4902	JUNCTION-4092	65.400000	6.000000	140	0.000000	Open	
LINK-6900	JUNCTION-5192	JUNCTION-5198	444.600000	16.000000	140	0.000000	Open	
LINK-6901	JUNCTION-11250	JUNCTION-4907	277.000000	6.000000	140	0.000000	Open	
LINK-6902	JUNCTION-4908	JUNCTION-4909	326.500000	8.000000	140	0.000000	Open	
LINK-6903	JUNCTION-4909	JUNCTION-4910	571.200000	8.000000	140	0.000000	Open	
LINK-6904	JUNCTION-4911	JUNCTION-4054	370.200000	6.000000	140	0.000000	Open	
LINK-6905	JUNCTION-4912	JUNCTION-4911	291.600000	6.000000	140	0.000000	Open	
LINK-6906	JUNCTION-4913	JUNCTION-4914	352.600000	8.000000	140	0.000000	Open	
LINK-6907	JUNCTION-4915	JUNCTION-4916	648.900000	8.000000	140	0.000000	Open	
LINK-6908	JUNCTION-4918	JUNCTION-4915	268.000000	8.000000	140	0.000000	Open	
LINK-6909	JUNCTION-4919	JUNCTION-4918	739.400000	8.000000	140	0.000000	Open	
LINK-6910	JUNCTION-4920	JUNCTION-4921	548.000000	8.000000	140	0.000000	Open	
LINK-6911	JUNCTION-5210	JUNCTION-5221	488.600000	16.000000	140	0.000000	Open	
LINK-6912	JUNCTION-4922	JUNCTION-4915	439.000000	8.000000	140	0.000000	Open	
LINK-6913	JUNCTION-4921	JUNCTION-4922	395.900000	8.000000	140	0.000000	Open	
LINK-6914	JUNCTION-4897	JUNCTION-4129	577.900000	6.000000	140	0.000000	Open	
LINK-6915	JUNCTION-4923	JUNCTION-4924	346.800000	8.000000	140	0.000000	Open	
LINK-6916	JUNCTION-4925	JUNCTION-3250	214.800000	12.000000	140	0.000000	Open	
LINK-6917	JUNCTION-4926	JUNCTION-4925	659.900000	12.000000	140	0.000000	Open	
LINK-6918	JUNCTION-4927	JUNCTION-4929	460.500000	8.000000	140	0.000000	Open	
LINK-6919	JUNCTION-4930	JUNCTION-4931	346.600000	8.000000	140	0.000000	Open	
LINK-6920	JUNCTION-4932	JUNCTION-4930	589.200000	8.000000	140	0.000000	Open	
LINK-6921	JUNCTION-4933	JUNCTION-4934	593.800000	20.000000	140	0.000000	Open	
LINK-6922	JUNCTION-5231	JUNCTION-5221	410.800000	16.000000	140	0.000000	Open	
LINK-6923	JUNCTION-4935	JUNCTION-4936	391.700000	6.000000	140	0.000000	Open	
LINK-6924	JUNCTION-4937	JUNCTION-4935	880.200000	6.000000	140	0.000000	Open	
LINK-6925	JUNCTION-4938	JUNCTION-4940	287.300000	6.000000	140	0.000000	Open	
LINK-6926	JUNCTION-4941	JUNCTION-4942	32.800000	6.000000	140	0.000000	Open	
LINK-6927	JUNCTION-4943	JUNCTION-4941	314.300000	6.000000	140	0.000000	Open	
LINK-6928	JUNCTION-9919	JUNCTION-11790	341.400000	6.000000	140	0.000000	Open	
LINK-6929	JUNCTION-4942	JUNCTION-12301	100.600000	6.000000	140	0.000000	Open	
LINK-6930	JUNCTION-4944	JUNCTION-12334	418.400000	12.000000	140	0.000000	Open	
LINK-6931	JUNCTION-10075	JUNCTION-4944	320.500000	12.000000	140	0.000000	Open	
LINK-6932	JUNCTION-4945	JUNCTION-4946	281.100000	12.000000	140	0.000000	Open	
LINK-6933	JUNCTION-5242	JUNCTION-5231	590.800000	16.000000	140	0.000000	Open	
LINK-6934	JUNCTION-4947	JUNCTION-4948	253.540000	12.000000	140	0.000000	Open	
LINK-6935	JUNCTION-4949	JUNCTION-4948	446.100000	12.000000	140	0.000000	Open	
LINK-6936	JUNCTION-4929	JUNCTION-4951	690.900000	8.000000	140	0.000000	Open	
LINK-6937	JUNCTION-4952	JUNCTION-4953	580.400000	8.000000	140	0.000000	Open	
LINK-6938	JUNCTION-4953	JUNCTION-4954	505.400000	8.000000	140	0.000000	Open	
LINK-6939	JUNCTION-4904	JUNCTION-4955	563.300000	6.000000	140	0.000000	Open	
LINK-6940	JUNCTION-12068	JUNCTION-4956	329.400000	8.000000	140	0.000000	Open	
LINK-6941	JUNCTION-4957	JUNCTION-4958	474.000000	6.000000	140	0.000000	Open	
LINK-6942	JUNCTION-4959	JUNCTION-4954	358.900000	8.000000	140	0.000000	Open	
LINK-6943	JUNCTION-4960	JUNCTION-4954	195.700000	4.000000	140	0.000000	Open	
LINK-6944	JUNCTION-5105	JUNCTION-5253	196.200000	6.000000	140	0.000000	Open	
LINK-6945	JUNCTION-4962	JUNCTION-4963	232.400000	6.000000	140	0.000000	Open	
LINK-6946	JUNCTION-3605	JUNCTION-4908	188.300000	8.000000	140	0.000000	Open	
LINK-6947	JUNCTION-3416	JUNCTION-4964	1519.700000	8.000000	140	0.000000	Open	
LINK-6948	JUNCTION-4965	JUNCTION-4966	239.000000	8.000000	140	0.000000	Open	
LINK-6949	JUNCTION-4967	JUNCTION-4898	430.000000	6.000000	140	0.000000	Open	
LINK-6950	JUNCTION-4898	JUNCTION-4966	589.200000	8.000000	140	0.000000	Open	
LINK-6951	JUNCTION-4965	JUNCTION-4967	425.700000	6.000000	140	0.000000	Open	
LINK-6952	JUNCTION-4945	JUNCTION-4968	411.300000	12.000000	140	0.000000	Open	
LINK-6953	JUNCTION-4969	JUNCTION-4970	361.300000	6.000000	140	0.000000	Open	
LINK-6954	JUNCTION-4971	JUNCTION-4969	749.400000	6.000000	140	0.000000	Open	
LINK-6955	JUNCTION-5263	JUNCTION-5274	298.700000	16.000000	140	0.000000	Open	
LINK-6956	JUNCTION-4973	JUNCTION-4946	212.600000	12.000000	140	0.000000	Open	
LINK-6957	JUNCTION-4974	JUNCTION-4975	463.800000	8.000000	140	0.000000	Open	
LINK-6958	JUNCTION-4976	JUNCTION-4974	506.000000	8.000000	140	0.000000	Open	
